time, signal, pulse_flag
154135, 2.48, 0
154139, 2.67, 0
154143, 2.06, 0
154147, 1.45, 0
154151, 1.57, 0
154156, 2.10, 0
154160, 2.10, 0
154164, 1.58, 0
154168, 1.38, 0
154172, 2.09, 0
154175, 3.19, 0
154179, 3.48, 0
154183, 2.74, 0
154187, 1.83, 0
154191, 1.50, 0
154195, 1.55, 0
154200, 1.04, 0
154204, -0.05, 0
154208, -0.95, 0
154212, -1.01, 0
154216, -0.57, 0
154220, -0.60, 0
154223, -1.14, 0
154227, -1.41, 0
154231, -0.84, 0
154235, 0.13, 0
154240, 0.43, 0
154244, 0.01, 0
154248, -0.37, 0
154252, -0.13, 0
154256, 0.33, 0
154260, 0.17, 0
154264, -0.34, 0
154267, 0.16, 0
154271, 2.63, 0
154275, 6.68, 1
154279, 11.12, 0
154284, 15.19, 0
154288, 18.81, 0
154292, 21.47, 0
154296, 22.13, 0
154300, 19.59, 0
154304, 14.25, 0
154308, 7.74, 0
154311, 1.76, 0
154315, -3.00, 0
154319, -6.75, 0
154323, -9.14, 0
154328, -9.51, 0
154332, -7.79, 0
154336, -5.03, 0
154340, -2.86, 0
154344, -1.62, 0
154348, -0.67, 0
154352, 0.46, 0
154356, 1.31, 0
154360, 1.16, 0
154364, 0.42, 0
154369, 0.04, 0
154373, 0.43, 0
154377, 0.94, 0
154381, 0.67, 0
154385, -0.08, 0
154389, -0.36, 0
154392, 0.18, 0
154396, 0.84, 0
154400, 0.69, 0
154404, -0.04, 0
154408, -0.45, 0
154413, -0.21, 0
154417, 0.08, 0
154421, -0.39, 0
154425, -1.29, 0
154429, -1.67, 0
154433, -1.29, 0
154437, -0.86, 0
154441, -1.11, 0
154445, -1.59, 0
154449, -1.48, 0
154454, -0.76, 0
154458, -0.38, 0
154462, -0.76, 0
154466, -1.10, 0
154471, -0.50, 0
154474, 0.89, 0
154478, 1.89, 0
154482, 2.02, 0
154486, 2.01, 0
154490, 2.74, 0
154494, 3.99, 0
154499, 4.53, 0
154503, 3.99, 0
154507, 3.20, 0
154511, 3.16, 0
154515, 3.78, 0
154519, 3.92, 0
154522, 3.14, 0
154526, 2.22, 0
154530, 1.98, 0
154534, 2.32, 0
154539, 2.12, 0
154543, 0.99, 0
154547, -0.41, 0
154551, -1.23, 0
154555, -1.46, 0
154559, -2.03, 0
154563, -3.15, 0
154566, -4.02, 0
154570, -3.81, 0
154574, -2.70, 0
154578, -1.89, 0
154583, -1.83, 0
154587, -1.91, 0
154591, -1.36, 0
154595, -0.34, 0
154599, 0.03, 0
154603, -0.56, 0
154607, -1.35, 0
154610, -1.43, 0
154614, -0.86, 0
154618, -0.71, 0
154622, -1.24, 0
154627, -1.73, 0
154631, -1.35, 0
154635, -0.31, 0
154639, 0.30, 0
154643, 0.12, 0
154647, -0.22, 0
154651, 0.04, 0
154655, 0.71, 0
154658, 0.71, 0
154662, -0.16, 0
154667, -1.12, 0
154671, -1.28, 0
154675, -0.76, 0
154679, -0.68, 0
154683, -1.27, 0
154687, -1.75, 0
154691, -1.27, 0
154695, -0.06, 0
154699, 0.71, 0
154702, 0.63, 0
154706, 0.38, 0
154711, 0.75, 0
154715, 1.55, 0
154719, 1.75, 0
154723, 1.17, 0
154727, 0.57, 0
154731, 0.71, 0
154735, 1.34, 0
154739, 1.39, 0
154743, 0.60, 0
154747, -0.13, 0
154750, -0.01, 0
154755, 0.75, 0
154759, 1.06, 0
154763, 0.76, 0
154767, 0.62, 0
154771, 1.31, 0
154775, 2.45, 0
154779, 2.83, 0
154783, 2.20, 0
154787, 1.40, 0
154791, 1.25, 0
154795, 1.60, 0
154799, 1.40, 0
154803, 0.43, 0
154807, -0.42, 0
154811, -0.34, 0
154815, 0.42, 0
154819, 0.79, 0
154823, 0.57, 0
154827, 0.55, 0
154831, 1.31, 0
154835, 2.41, 0
154840, 2.73, 0
154843, 2.08, 0
154847, 1.36, 0
154851, 1.38, 0
154855, 1.86, 0
154859, 1.77, 0
154863, 0.96, 0
154867, 0.27, 0
154871, 0.40, 0
154875, 0.99, 0
154880, 1.07, 0
154884, 0.59, 0
154888, 0.42, 0
154891, 1.16, 0
154895, 2.32, 0
154899, 2.71, 0
154903, 2.23, 0
154907, 1.81, 0
154911, 2.14, 0
154915, 2.86, 0
154919, 2.83, 0
154924, 1.95, 0
154928, 1.20, 0
154932, 1.31, 0
154935, 1.93, 0
154939, 1.98, 0
154943, 1.33, 0
154947, 0.89, 0
154951, 1.29, 0
154955, 2.11, 0
154959, 2.28, 0
154963, 1.75, 0
154968, 1.37, 0
154972, 1.71, 0
154976, 2.31, 0
154979, 2.09, 0
154983, 1.09, 0
154987, 0.33, 0
154991, 0.47, 0
154995, 1.10, 0
154999, 1.14, 0
155003, 0.54, 0
155008, 0.17, 0
155012, 0.59, 0
155016, 1.32, 0
155020, 1.30, 0
155024, 0.47, 0
155027, -0.20, 0
155031, -0.11, 0
155035, 0.37, 0
155039, 0.20, 0
155043, -0.64, 0
155047, -1.24, 0
155052, -1.02, 0
155056, -0.41, 0
155060, -0.43, 0
155064, -1.07, 0
155068, -1.41, 0
155071, -0.91, 0
155075, -0.04, 0
155079, 0.05, 0
155083, -0.64, 0
155087, -1.27, 0
155091, -1.24, 0
155096, -0.88, 0
155100, -1.23, 0
155104, -2.17, 0
155108, -2.62, 0
155112, -1.80, 0
155116, -0.05, 0
155119, 1.89, 0
155123, 3.93, 0
155127, 6.88, 1
155131, 10.65, 0
155136, 13.98, 0
155140, 15.05, 0
155144, 13.41, 0
155148, 9.92, 0
155152, 5.69, 0
155156, 1.28, 0
155160, -3.34, 0
155163, -7.38, 0
155167, -9.61, 0
155171, -9.54, 0
155175, -7.94, 0
155180, -6.24, 0
155184, -4.85, 0
155188, -3.27, 0
155192, -1.25, 0
155196, 0.57, 0
155200, 1.11, 0
155204, 0.56, 0
155208, 0.02, 0
155211, 0.22, 0
155215, 0.75, 0
155219, 0.64, 0
155224, -0.05, 0
155228, -0.39, 0
155232, 0.10, 0
155236, 0.84, 0
155240, 0.85, 0
155244, 0.28, 0
155248, 0.18, 0
155252, 1.05, 0
155255, 2.23, 0
155259, 2.60, 0
155264, 2.26, 0
155268, 2.31, 0
155272, 3.27, 0
155276, 4.47, 0
155280, 4.83, 0
155284, 4.41, 0
155288, 4.16, 0
155292, 4.51, 0
155296, 4.81, 0
155300, 4.11, 0
155303, 2.63, 0
155308, 1.52, 0
155312, 1.27, 0
155316, 1.32, 0
155320, 0.73, 0
155324, -0.37, 0
155328, -0.94, 0
155332, -0.64, 0
155336, -0.11, 0
155340, -0.36, 0
155344, -1.16, 0
155347, -1.45, 0
155352, -0.87, 0
155356, -0.08, 0
155360, -0.10, 0
155364, -0.70, 0
155368, -0.87, 0
155372, -0.33, 0
155376, 0.24, 0
155380, -0.17, 0
155384, -1.33, 0
155388, -2.33, 0
155392, -2.80, 0
155396, -3.16, 0
155400, -4.27, 0
155404, -5.83, 0
155408, -6.88, 0
155412, -6.98, 0
155416, -6.58, 0
155420, -6.63, 0
155424, -7.11, 0
155428, -7.34, 0
155432, -6.95, 0
155437, -6.42, 0
155440, -6.42, 0
155444, -6.65, 0
155448, -6.26, 0
155452, -4.97, 0
155456, -3.48, 0
155460, -2.76, 0
155464, -2.68, 0
155468, -2.52, 0
155472, -2.04, 0
155476, -1.82, 0
155481, -2.50, 0
155486, -3.56, 0
155490, -4.10, 0
155494, -3.93, 0
155498, -3.81, 0
155502, -4.22, 0
155506, -4.56, 0
155510, -4.03, 0
155514, -2.73, 0
155518, -1.75, 0
155523, -1.49, 0
155527, -1.29, 0
155531, -0.53, 0
155536, 0.51, 0
155539, 0.97, 0
155543, 0.83, 0
155547, 0.88, 0
155551, 1.63, 0
155555, 2.54, 0
155559, 2.50, 0
155564, 1.47, 0
155568, 0.46, 0
155572, 0.23, 0
155576, 0.48, 0
155580, 0.26, 0
155583, -0.47, 0
155587, -0.82, 0
155591, -0.26, 0
155595, 0.73, 0
155599, 1.02, 0
155603, 0.48, 0
155608, -0.12, 0
155612, -0.18, 0
155616, -0.05, 0
155620, -0.57, 0
155624, -1.60, 0
155628, -2.21, 0
155631, -1.84, 0
155635, -0.97, 0
155639, -0.74, 0
155644, -1.21, 0
155649, -1.64, 0
155653, -1.66, 0
155657, -1.72, 0
155661, -2.41, 0
155665, -3.34, 0
155669, -3.74, 0
155673, -3.53, 0
155677, -3.45, 0
155681, -4.03, 0
155685, -4.76, 0
155691, -4.84, 0
155695, -4.25, 0
155699, -3.91, 0
155703, -4.18, 0
155707, -4.39, 0
155711, -3.81, 0
155715, -2.61, 0
155719, -1.78, 0
155723, -1.55, 0
155727, -1.39, 0
155731, -0.85, 0
155736, -0.33, 0
155741, -0.56, 0
155745, -1.21, 0
155749, -1.46, 0
155753, -1.07, 0
155757, -0.75, 0
155761, -1.24, 0
155765, -2.07, 0
155769, -2.39, 0
155773, -2.04, 0
155778, -1.86, 0
155782, -2.26, 0
155787, -2.60, 0
155791, -2.12, 0
155795, -0.95, 0
155799, -0.16, 0
155803, -0.13, 0
155807, -0.24, 0
155811, 0.22, 0
155815, 1.01, 0
155819, 1.20, 0
155823, 0.70, 0
155827, 0.33, 0
155831, 0.78, 0
155835, 1.69, 0
155839, 1.98, 0
155843, 1.47, 0
155847, 1.06, 0
155851, 1.45, 0
155855, 2.31, 0
155859, 2.50, 0
155864, 1.78, 0
155867, 0.88, 0
155871, 0.51, 0
155875, 0.49, 0
155879, -0.07, 0
155883, -1.21, 0
155887, -2.10, 0
155891, -2.04, 0
155895, -1.35, 0
155899, -1.10, 0
155904, -1.47, 0
155908, -1.69, 0
155911, -1.14, 0
155915, -0.14, 0
155919, 0.19, 0
155923, -0.34, 0
155927, -0.98, 0
155931, -1.03, 0
155935, -0.73, 0
155939, -0.88, 0
155943, -1.15, 0
155948, -0.16, 0
155952, 3.01, 0
155956, 7.54, 1
155960, 11.68, 0
155964, 14.31, 0
155968, 15.28, 0
155972, 14.63, 0
155976, 12.20, 0
155980, 7.66, 0
155984, 1.94, 0
155987, -3.37, 0
155992, -7.11, 0
155996, -9.21, 0
156001, -10.39, 0
156005, -10.69, 0
156009, -9.84, 0
156013, -8.14, 0
156017, -6.58, 0
156021, -5.87, 0
156025, -5.64, 0
156030, -5.12, 0
156035, -4.22, 0
156039, -3.75, 0
156043, -3.93, 0
156047, -4.05, 0
156051, -3.37, 0
156055, -2.11, 0
156059, -1.13, 0
156063, -0.42, 0
156067, 0.80, 0
156071, 2.79, 0
156076, 4.74, 0
156080, 5.53, 0
156084, 5.19, 0
156088, 4.66, 0
156092, 4.51, 0
156096, 4.33, 0
156100, 3.27, 0
156104, 1.60, 0
156108, 0.27, 0
156112, -0.17, 0
156115, -0.19, 0
156120, -0.71, 0
156124, -1.57, 0
156128, -1.92, 0
156132, -1.34, 0
156136, -0.48, 0
156140, -0.32, 0
156144, -0.74, 0
156148, -0.89, 0
156152, -0.44, 0
156156, -0.01, 0
156161, -0.40, 0
156165, -1.21, 0
156170, -1.59, 0
156174, -1.36, 0
156178, -1.28, 0
156182, -1.88, 0
156186, -2.66, 0
156190, -2.85, 0
156194, -2.47, 0
156198, -2.42, 0
156203, -3.02, 0
156207, -3.68, 0
156211, -3.73, 0
156215, -3.28, 0
156219, -3.27, 0
156224, -3.90, 0
156228, -4.61, 0
156232, -4.86, 0
156236, -4.81, 0
156240, -5.14, 0
156244, -5.69, 0
156249, -5.82, 0
156253, -5.32, 0
156257, -4.75, 0
156261, -4.80, 0
156266, -5.21, 0
156270, -5.25, 0
156274, -4.80, 0
156278, -4.52, 0
156282, -4.81, 0
156286, -5.07, 0
156291, -4.48, 0
156295, -3.15, 0
156299, -2.08, 0
156303, -1.66, 0
156307, -1.43, 0
156312, -0.78, 0
156316, 0.01, 0
156319, 0.19, 0
156323, -0.18, 0
156327, -0.37, 0
156332, 0.19, 0
156336, 1.03, 0
156340, 1.16, 0
156344, 0.64, 0
156348, 0.20, 0
156352, 0.41, 0
156356, 0.86, 0
156360, 0.66, 0
156364, -0.04, 0
156368, -0.47, 0
156371, -0.07, 0
156376, 0.65, 0
156380, 0.73, 0
156384, 0.20, 0
156388, -0.22, 0
156392, -0.02, 0
156396, 0.38, 0
156400, 0.07, 0
156404, -0.86, 0
156408, -1.63, 0
156412, -1.75, 0
156417, -1.65, 0
156421, -1.91, 0
156425, -2.24, 0
156430, -1.98, 0
156434, -1.17, 0
156438, -0.69, 0
156442, -1.08, 0
156446, -1.77, 0
156450, -1.86, 0
156454, -1.27, 0
156459, -0.89, 0
156463, -1.00, 0
156467, -1.11, 0
156471, -0.62, 0
156475, 0.20, 0
156479, 0.47, 0
156483, 0.19, 0
156487, 0.00, 0
156491, 0.49, 0
156495, 1.24, 0
156499, 1.24, 0
156504, 0.49, 0
156508, -0.17, 0
156512, -0.03, 0
156516, 0.61, 0
156519, 0.72, 0
156523, 0.10, 0
156527, -0.51, 0
156531, -0.42, 0
156535, 0.09, 0
156539, 0.09, 0
156544, -0.46, 0
156548, -0.81, 0
156552, -0.31, 0
156556, 0.63, 0
156560, 1.00, 0
156564, 0.77, 0
156568, 0.66, 0
156571, 1.19, 0
156575, 1.90, 0
156579, 1.84, 0
156583, 1.04, 0
156588, 0.33, 0
156592, 0.33, 0
156596, 0.66, 0
156600, 0.36, 0
156604, -0.61, 0
156608, -1.49, 0
156612, -1.68, 0
156616, -1.50, 0
156619, -1.79, 0
156623, -2.47, 0
156627, -2.82, 0
156632, -2.34, 0
156636, -1.52, 0
156641, -1.21, 0
156645, -1.20, 0
156649, -0.82, 0
156653, 0.05, 0
156657, 0.63, 0
156661, 0.21, 0
156665, -0.71, 0
156669, -1.15, 0
156674, -0.84, 0
156678, -0.61, 0
156682, -0.71, 0
156686, -0.09, 0
156690, 2.52, 0
156694, 6.84, 1
156698, 10.97, 0
156702, 13.28, 0
156705, 13.38, 0
156710, 11.87, 0
156713, 9.16, 0
156718, 5.19, 0
156722, 0.39, 0
156726, -3.99, 0
156730, -6.66, 0
156734, -7.46, 0
156738, -7.37, 0
156742, -7.05, 0
156746, -6.33, 0
156750, -4.81, 0
156755, -2.88, 0
156760, -1.58, 0
156764, -1.15, 0
156768, -1.03, 0
156772, -0.61, 0
156776, -0.14, 0
156780, -0.34, 0
156784, -0.95, 0
156788, -1.23, 0
156792, -0.86, 0
156796, -0.47, 0
156802, -0.78, 0
156806, -1.46, 0
156810, -1.66, 0
156814, -1.27, 0
156818, -1.09, 0
156822, -1.53, 0
156826, -2.03, 0
156830, -1.77, 0
156834, -0.82, 0
156838, -0.26, 0
156843, -0.44, 0
156847, -0.68, 0
156851, -0.17, 0
156855, 0.90, 0
156859, 1.48, 0
156863, 1.30, 0
156867, 1.13, 0
156871, 1.73, 0
156875, 2.81, 0
156879, 3.28, 0
156882, 2.97, 0
156887, 2.72, 0
156891, 3.24, 0
156895, 4.18, 0
156899, 4.49, 0
156903, 4.05, 0
156907, 3.73, 0
156911, 4.22, 0
156915, 5.11, 0
156919, 5.25, 0
156923, 4.44, 0
156928, 3.66, 0
156931, 3.69, 0
156935, 4.24, 0
156939, 4.18, 0
156943, 3.19, 0
156947, 1.92, 0
156951, 1.05, 0
156955, 0.48, 0
156959, -0.63, 0
156963, -2.34, 0
156967, -3.91, 0
156972, -4.60, 0
156975, -4.58, 0
156979, -4.77, 0
156983, -5.32, 0
156987, -5.65, 0
156991, -5.16, 0
156995, -4.15, 0
156999, -3.68, 0
157003, -3.91, 0
157007, -4.18, 0
157011, -3.76, 0
157016, -2.83, 0
157019, -2.38, 0
157023, -2.58, 0
157027, -2.78, 0
157031, -2.29, 0
157035, -1.37, 0
157039, -1.05, 0
157043, -1.58, 0
157047, -2.26, 0
157051, -2.32, 0
157056, -1.88, 0
157060, -1.77, 0
157064, -1.91, 0
157068, -1.61, 0
157073, -0.58, 0
157077, 0.55, 0
157081, 0.97, 0
157085, 0.92, 0
157088, 1.14, 0
157092, 1.84, 0
157096, 2.28, 0
157101, 1.77, 0
157105, 0.68, 0
157109, -0.03, 0
157113, -0.02, 0
157117, 0.07, 0
157121, -0.44, 0
157125, -1.10, 0
157129, -1.04, 0
157133, -0.11, 0
157137, 0.80, 0
157140, 0.86, 0
157145, 0.39, 0
157149, 0.19, 0
157153, 0.47, 0
157157, 0.49, 0
157161, -0.32, 0
157165, -1.41, 0
157169, -1.80, 0
157173, -1.30, 0
157177, -0.76, 0
157181, -0.94, 0
157186, -1.49, 0
157190, -1.57, 0
157194, -1.12, 0
157198, -0.95, 0
157202, -1.46, 0
157206, -2.04, 0
157210, -1.88, 0
157214, -1.05, 0
157218, -0.56, 0
157223, -0.74, 0
157228, -0.98, 0
157232, -0.65, 0
157236, 0.01, 0
157240, 0.13, 0
157244, -0.24, 0
157248, -0.35, 0
157252, 0.36, 0
157256, 1.39, 0
157259, 1.76, 0
157263, 1.41, 0
157267, 1.12, 0
157272, 1.39, 0
157276, 1.80, 0
157280, 1.48, 0
157284, 0.61, 0
157288, 0.14, 0
157292, 0.64, 0
157296, 1.57, 0
157300, 1.89, 0
157304, 1.57, 0
157307, 1.40, 0
157312, 1.83, 0
157316, 2.36, 0
157320, 2.05, 0
157324, 1.11, 0
157328, 0.50, 0
157332, 0.77, 0
157336, 1.38, 0
157340, 1.36, 0
157344, 0.85, 0
157348, 0.68, 0
157351, 1.27, 0
157356, 2.01, 0
157360, 1.91, 0
157364, 1.10, 0
157368, 0.46, 0
157372, 0.48, 0
157376, 0.68, 0
157380, 0.23, 0
157384, -0.65, 0
157388, -1.12, 0
157392, -0.76, 0
157395, -0.15, 0
157400, -0.22, 0
157404, -0.76, 0
157408, -0.97, 0
157412, -0.44, 0
157416, 0.20, 0
157420, 0.10, 0
157424, -0.45, 0
157428, -0.59, 0
157432, 0.07, 0
157436, 0.82, 0
157441, 0.85, 0
157444, 0.74, 0
157448, 1.93, 0
157452, 5.11, 1
157456, 9.40, 1
157460, 13.40, 0
157464, 16.53, 0
157468, 18.74, 0
157472, 19.65, 0
157476, 18.44, 0
157480, 14.46, 0
157485, 8.58, 0
157488, 2.50, 0
157492, -2.43, 0
157496, -5.99, 0
157500, -8.62, 0
157504, -9.99, 0
157508, -9.57, 0
157512, -7.46, 0
157516, -4.79, 0
157520, -2.91, 0
157524, -1.86, 0
157529, -1.02, 0
157533, -0.17, 0
157537, 0.10, 0
157541, -0.69, 0
157545, -1.81, 0
157549, -2.22, 0
157553, -1.77, 0
157557, -1.37, 0
157562, -1.55, 0
157566, -1.73, 0
157571, -1.15, 0
157575, 0.04, 0
157579, 0.79, 0
157583, 0.80, 0
157587, 0.75, 0
157590, 1.40, 0
157594, 2.49, 0
157598, 2.90, 0
157602, 2.34, 0
157606, 1.62, 0
157611, 1.59, 0
157615, 2.09, 0
157619, 2.07, 0
157623, 1.23, 0
157627, 0.37, 0
157631, 0.30, 0
157635, 0.86, 0
157638, 0.98, 0
157642, 0.40, 0
157646, -0.11, 0
157650, 0.20, 0
157655, 1.09, 0
157659, 1.47, 0
157663, 1.21, 0
157667, 1.14, 0
157671, 1.98, 0
157675, 3.34, 0
157679, 3.99, 0
157683, 3.58, 0
157686, 2.94, 0
157690, 2.92, 0
157694, 3.32, 0
157699, 3.14, 0
157703, 2.14, 0
157707, 1.07, 0
157711, 0.64, 0
157715, 0.66, 0
157719, 0.08, 0
157723, -1.38, 0
157727, -2.97, 0
157730, -3.86, 0
157734, -4.03, 0
157739, -4.37, 0
157743, -5.03, 0
157747, -5.38, 0
157751, -4.79, 0
157755, -3.57, 0
157759, -2.88, 0
157763, -3.06, 0
157767, -3.47, 0
157771, -3.32, 0
157775, -2.69, 0
157778, -2.51, 0
157783, -2.97, 0
157787, -3.32, 0
157791, -2.79, 0
157795, -1.61, 0
157799, -0.92, 0
157803, -0.95, 0
157807, -1.03, 0
157811, -0.43, 0
157815, 0.58, 0
157819, 0.94, 0
157822, 0.51, 0
157827, 0.10, 0
157831, 0.47, 0
157835, 1.34, 0
157839, 1.64, 0
157843, 1.08, 0
157847, 0.45, 0
157851, 0.50, 0
157855, 1.03, 0
157859, 1.08, 0
157863, 0.60, 0
157868, 0.33, 0
157871, 0.89, 0
157875, 1.88, 0
157879, 2.14, 0
157883, 1.52, 0
157887, 0.95, 0
157891, 1.21, 0
157895, 1.99, 0
157899, 2.23, 0
157903, 1.75, 0
157907, 1.26, 0
157912, 1.38, 0
157915, 1.76, 0
157919, 1.52, 0
157923, 0.70, 0
157927, 0.24, 0
157931, 0.75, 0
157935, 1.76, 0
157939, 2.08, 0
157943, 1.55, 0
157947, 0.96, 0
157952, 0.97, 0
157956, 1.25, 0
157960, 0.91, 0
157963, 0.01, 0
157967, -0.43, 0
157971, 0.24, 0
157975, 1.52, 0
157979, 2.20, 0
157983, 2.04, 0
157987, 1.80, 0
157991, 2.11, 0
157996, 2.63, 0
158000, 2.37, 0
158004, 1.36, 0
158007, 0.50, 0
158011, 0.45, 0
158015, 0.82, 0
158019, 0.66, 0
158023, 0.02, 0
158027, -0.25, 0
158031, 0.37, 0
158035, 1.34, 0
158040, 1.54, 0
158044, 0.92, 0
158048, 0.36, 0
158052, 0.49, 0
158055, 0.92, 0
158059, 0.76, 0
158063, 0.11, 0
158067, -0.17, 0
158071, 0.43, 0
158075, 1.34, 0
158080, 1.51, 0
158084, 0.94, 0
158088, 0.47, 0
158092, 0.65, 0
158096, 1.02, 0
158099, 0.66, 0
158103, -0.36, 0
158107, -1.09, 0
158111, -0.95, 0
158115, -0.38, 0
158119, -0.36, 0
158124, -0.90, 0
158128, -1.18, 0
158132, -0.70, 0
158136, 0.07, 0
158140, 0.21, 0
158144, -0.21, 0
158147, -0.35, 0
158151, 0.24, 0
158155, 1.01, 0
158159, 0.94, 0
158163, 0.06, 0
158168, -0.67, 0
158172, -0.64, 0
158176, -0.25, 0
158180, -0.42, 0
158184, -1.08, 0
158188, -1.37, 0
158191, -0.81, 0
158195, 0.09, 0
158199, 0.28, 0
158203, -0.17, 0
158208, -0.51, 0
158212, -0.21, 0
158216, 0.24, 0
158220, -0.05, 0
158224, -0.96, 0
158228, -1.65, 0
158232, -1.59, 0
158236, -1.25, 0
158239, -1.33, 0
158243, -1.33, 0
158247, 0.14, 0
158252, 3.74, 0
158256, 8.56, 1
158260, 12.93, 0
158264, 16.01, 0
158268, 17.76, 0
158272, 18.05, 0
158276, 16.36, 0
158280, 12.17, 0
158283, 6.40, 0
158287, 0.83, 0
158291, -3.24, 0
158296, -5.70, 0
158300, -7.27, 0
158304, -7.97, 0
158308, -7.41, 0
158312, -5.62, 0
158316, -3.52, 0
158320, -2.30, 0
158324, -2.00, 0
158328, -1.80, 0
158331, -1.21, 0
158336, -0.63, 0
158341, -0.92, 0
158345, -1.71, 0
158349, -2.08, 0
158353, -1.65, 0
158357, -1.09, 0
158361, -1.11, 0
158365, -1.29, 0
158369, -0.83, 0
158373, 0.27, 0
158377, 0.98, 0
158382, 0.77, 0
158386, 0.22, 0
158390, 0.26, 0
158394, 0.89, 0
158398, 1.09, 0
158402, 0.36, 0
158406, -0.52, 0
158409, -0.54, 0
158413, 0.32, 0
158417, 0.93, 0
158422, 0.68, 0
158426, 0.18, 0
158430, 0.34, 0
158434, 1.12, 0
158438, 1.45, 0
158442, 0.86, 0
158446, 0.14, 0
158450, 0.29, 0
158453, 1.28, 0
158457, 1.97, 0
158461, 1.81, 0
158466, 1.47, 0
158470, 1.84, 0
158474, 2.82, 0
158478, 3.24, 0
158482, 2.53, 0
158486, 1.43, 0
158490, 0.99, 0
158494, 1.29, 0
158498, 1.31, 0
158501, 0.52, 0
158505, -0.52, 0
158510, -0.99, 0
158514, -0.88, 0
158518, -1.11, 0
158522, -2.18, 0
158526, -3.56, 0
158530, -4.41, 0
158534, -4.64, 0
158538, -4.99, 0
158542, -5.80, 0
158545, -6.44, 0
158550, -6.09, 0
158554, -4.84, 0
158558, -3.76, 0
158562, -3.49, 0
158566, -3.69, 0
158570, -3.59, 0
158574, -3.11, 0
158578, -3.07, 0
158582, -3.70, 0
158586, -4.27, 0
158589, -3.81, 0
158594, -2.45, 0
158598, -1.33, 0
158602, -1.04, 0
158606, -1.06, 0
158610, -0.51, 0
158614, 0.56, 0
158618, 1.11, 0
158622, 0.63, 0
158626, -0.20, 0
158630, -0.43, 0
158633, 0.01, 0
158638, 0.11, 0
158642, -0.50, 0
158646, -1.20, 0
158650, -1.12, 0
158654, -0.35, 0
158658, 0.01, 0
158662, -0.41, 0
158666, -0.93, 0
158670, -0.61, 0
158674, 0.47, 0
158679, 1.15, 0
158682, 0.84, 0
158686, 0.19, 0
158690, 0.15, 0
158694, 0.75, 0
158698, 1.00, 0
158702, 0.55, 0
158706, 0.10, 0
158710, 0.50, 0
158714, 1.56, 0
158718, 2.11, 0
158723, 1.77, 0
158727, 1.25, 0
158730, 1.40, 0
158734, 2.08, 0
158738, 2.20, 0
158742, 1.37, 0
158746, 0.34, 0
158750, 0.04, 0
158754, 0.42, 0
158758, 0.44, 0
158763, -0.27, 0
158767, -1.06, 0
158771, -1.14, 0
158774, -0.62, 0
158778, -0.51, 0
158782, -1.07, 0
158786, -1.50, 0
158790, -0.97, 0
158794, 0.30, 0
158798, 1.07, 0
158802, 0.92, 0
158807, 0.56, 0
158811, 0.87, 0
158815, 1.70, 0
158818, 2.00, 0
158822, 1.48, 0
158826, 0.94, 0
158830, 1.22, 0
158834, 2.12, 0
158838, 2.47, 0
158842, 1.80, 0
158846, 0.86, 0
158851, 0.55, 0
158855, 0.83, 0
158859, 0.73, 0
158863, -0.03, 0
158866, -0.70, 0
158870, -0.49, 0
158874, 0.38, 0
158878, 0.78, 0
158882, 0.35, 0
158886, -0.11, 0
158891, 0.25, 0
158895, 1.24, 0
158899, 1.76, 0
158903, 1.44, 0
158907, 0.98, 0
158910, 1.15, 0
158914, 1.74, 0
158918, 1.71, 0
158922, 0.80, 0
158926, -0.19, 0
158930, -0.46, 0
158935, -0.16, 0
158939, -0.31, 0
158943, -1.14, 0
158947, -1.90, 0
158951, -1.78, 0
158954, -0.98, 0
158958, -0.63, 0
158962, -1.10, 0
158966, -1.61, 0
158970, -1.33, 0
158974, -0.38, 0
158979, 0.12, 0
158983, -0.19, 0
158987, -0.60, 0
158991, -0.34, 0
158995, 0.38, 0
158999, 0.61, 0
159002, 0.39, 0
159006, 0.99, 0
159010, 3.66, 0
159014, 8.05, 1
159019, 12.68, 0
159023, 16.36, 0
159027, 18.76, 0
159031, 19.68, 0
159035, 18.62, 0
159039, 14.84, 0
159043, 8.87, 0
159047, 2.48, 0
159050, -2.63, 0
159054, -5.88, 0
159058, -7.88, 0
159063, -8.88, 0
159067, -8.52, 0
159071, -6.65, 0
159075, -4.06, 0
159079, -2.15, 0
159083, -1.39, 0
159087, -1.05, 0
159091, -0.41, 0
159094, 0.38, 0
159098, 0.39, 0
159102, -0.42, 0
159107, -1.20, 0
159111, -1.20, 0
159115, -0.65, 0
159119, -0.59, 0
159123, -1.19, 0
159127, -1.61, 0
159131, -1.12, 0
159135, -0.01, 0
159139, 0.51, 0
159142, 0.17, 0
159147, -0.25, 0
159151, 0.01, 0
159155, 0.71, 0
159159, 0.89, 0
159163, 0.47, 0
159167, 0.33, 0
159171, 1.13, 0
159175, 2.42, 0
159179, 3.00, 0
159183, 2.68, 0
159186, 2.40, 0
159191, 2.92, 0
159195, 3.85, 0
159199, 4.10, 0
159203, 3.51, 0
159207, 2.98, 0
159211, 3.20, 0
159215, 3.79, 0
159219, 3.69, 0
159223, 2.86, 0
159227, 2.34, 0
159230, 2.85, 0
159235, 3.93, 0
159239, 4.35, 0
159243, 3.88, 0
159247, 3.38, 0
159251, 3.49, 0
159255, 3.84, 0
159259, 3.39, 0
159263, 2.19, 0
159267, 1.19, 0
